Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1991,11,296,Efrum Thomas,DB,,0,0,0,,,,,,,,,,,,,,,,Alabama
1991,12,323,Jeff Brady,LB,1999,0,0,3,29,115,,,,,,,,,,,,9,8.5,Kentucky
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1990,1,21,Eric Green,TE,1999,0,2,6,44,120,,,,,,,,,362,4390,36,,,Liberty
1990,2,43,Kenny Davidson,DE,1996,0,0,4,30,93,,,,,,,,,,,,2,16.0,LSU
1990,3,70,Neil O'Donnell,QB,2003,0,1,7,59,124,1865,3229,21690,120,68,215,446,4,,,,,,Maryland
1990,3,81,Craig Veasey,DT,1995,0,0,0,8,69,,,,,,,,,,,,1,6.5,Houston
1990,4,97,Chris Calloway,WR,2000,0,0,6,42,158,,,,,,12,69,0,386,5497,30,,,Michigan
1990,5,128,Barry Foster,RB,1994,1,2,4,33,62,0,1,0,0,0,915,3943,26,93,804,2,,,Arkansas
1990,6,155,Ronald Heard,WR,,0,0,0,,,,,,,,,,,,,,,,Bowling Green
1990,7,182,Dan Grayson,LB,,0,0,0,,,,,,,,,,,,,,,,Washington St.
1990,8,209,Karl Dunbar,DE,1995,0,0,0,1,21,,,,,,,,,,,,,,LSU
1990,9,239,Gary Jones,DB,1996,0,0,1,14,78,,,,,,,,,,,,6,,Texas A&M
1990,10,266,Eddie Miles,LB,1990,0,0,0,0,1,,,,,,,,,,,,,,Minnesota
1990,11,293,Justin Strzelczyk,T,1998,0,0,4,34,133,,,,,,,,,,,,,,Maine
1990,12,319,Richard Bell,RB,1990,0,0,0,2,8,,,,,,5,18,0,12,137,1,,,Nebraska
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1989,1,7,Tim Worley,RB,1994,0,0,2,16,48,,,,,,455,1792,8,35,253,0,,,Georgia
1989,1,24,Tom Ricketts,G,1993,0,0,1,8,53,,,,,,,,,,,,,,Pittsburgh
1989,2,34,Carnell Lake,DB,2001,1,5,11,80,185,,,,,,,,,,,,16,25.0,UCLA
1989,3,61,Derek Hill,WR,1990,0,0,2,8,32,,,,,,,,,53,846,1,,,Arizona
1989,4,91,Jerrol Williams,LB,1996,0,0,1,24,85,,,,,,,,,,,,1,21.0,Purdue
1989,5,118,David Arnold,DB,1989,0,0,0,1,15,,,,,,,,,,,,,,Michigan
1989,6,144,Mark Stock,WR,1996,0,0,0,1,25,,,,,,,,,6,98,0,,,VMI
1989,7,174,D.J. Johnson,DB,1996,0,0,6,32,118,,,,,,,,,,,,19,1.0,Kentucky
1989,8,201,Chris Asbeck,DT,,0,0,0,,,,,,,,,,,,,,,,Cincinnati
1989,9,228,A.J. Jenkins,LB,1990,0,0,0,2,21,,,,,,,,,,,,,2.0,Cal State-Fullerton
1989,10,258,Jerry Olsavsky,LB,1998,0,0,1,23,117,,,,,,,,,,,,1,2.5,Pittsburgh
1989,11,285,Brian Slater,WR,,0,0,0,,,,,,,,,,,,,,,,Washington
1989,12,312,Carlton Haselrig,G,1995,0,1,3,18,68,,,,,,,,,,,,,,Pittsburgh-Johnstown
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1988,1,18,Aaron Jones,DE,1996,0,0,2,18,112,,,,,,,,,,,,1,18.0,East. Kentucky
1988,2,44,Dermontti Dawson HOF,C,2000,6,7,11,80,184,,,,,,,,,,,,,,Kentucky
1988,3,70,Chuck Lanza,C,1989,0,0,0,2,27,,,,,,,,,,,,,,Notre Dame
1988,5,121,Darin Jordan,LB,1994,0,0,0,8,59,,,,,,,,,,,,1,,Northeastern
1988,5,128,Jerry Reese,DE,1988,0,0,0,1,15,,,,,,,,,,,,,1.0,Kentucky
1988,6,155,Warren Williams,RB,1993,0,0,1,9,71,,,,,,251,1191,8,38,339,2,,,Miami (FL)
1988,7,182,Marc Zeno,WR,,0,0,0,,,,,,,,,,,,,,,,Tulane
1988,8,209,Mark Nichols,DT,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1988,8,211,Mike Hinnant,TE,1992,0,0,0,2,36,,,,,,,,,4,51,0,,,Temple
1988,9,236,Gordie Lockbaum,RB,,0,0,0,,,,,,,,,,,,,,,,Holy Cross
1988,10,252,John Jackson,T,2001,0,0,11,58,203,,,,,,,,,,,,,,East. Kentucky
1988,11,295,Bobby Dawson,DB,,0,0,0,,,,,,,,,,,,,,,,Illinois
1988,12,322,James Earle,LB,,0,0,0,,,,,,,,,,,,,,,,Clemson
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1987,1,10,Rod Woodson HOF,DB,2003,6,11,15,140,238,,,,,,1,0,0,,,,71,13.5,Purdue
1987,2,38,Delton Hall,DB,1992,0,0,1,12,76,,,,,,,,,,,,5,1.0,Clemson
1987,3,66,Charles Lockett,WR,1988,0,0,0,4,27,,,,,,,,,29,481,2,,,Long Beach St.
1987,4,94,Thomas Everett,DB,1995,0,1,9,41,128,,,,,,,,,,,,21,1.0,Baylor
1987,5,122,Hardy Nickerson,LB,2002,2,5,14,97,225,,,,,,,,,,,,12,21.0,California
1987,6,141,Tim Johnson,DT,1996,0,0,7,44,146,,,,,,,,,,,,1,31.5,Penn St.
1987,6,150,Greg Lloyd,LB,1998,3,5,9,89,147,,,,,,,,,,,,11,54.5,Fort Valley St.
1987,7,178,Chris Kelley,TE,1987,0,0,0,0,2,,,,,,,,,,,,,,Akron
1987,8,205,Charles Buchanan,DE,1988,0,0,0,1,9,,,,,,,,,,,,,5.0,Tennessee St.
1987,9,233,Joey Clinkscales,WR,1988,0,0,0,2,14,,,,,,,,,13,240,1,,,Tennessee
1987,10,261,Merril Hoge,RB,1994,0,0,6,37,114,,,,,,825,3139,21,254,2133,13,,,Idaho St.
1987,11,289,Paul Oswald,C,1988,0,0,0,0,6,,,,,,,,,,,,,,Kansas
1987,12,317,Theo Young,TE,1987,0,0,0,1,12,,,,,,,,,2,10,0,,,Arkansas
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1986,1,9,John Rienstra,G,1992,0,0,2,19,65,,,,,,,,,,,,,,Temple
1986,2,36,Gerald Williams,NT,1997,0,0,8,56,161,,,,,,,,,,,,,25.5,Auburn
1986,3,67,Bubby Brister,QB,2000,0,0,4,41,99,1207,2212,14445,81,78,191,546,8,2,-8,0,,,La-Monroe
1986,4,94,Bill Callahan,DB,1987,0,0,0,0,1,,,,,,,,,,,,,,Pittsburgh
1986,5,122,Erroll Tucker,DB,1989,0,0,0,3,18,,,,,,,,,,,,,,Utah
1986,5,135,Brent Jones,TE,1997,0,4,9,68,143,,,,,,,,,417,5195,33,,,Santa Clara
1986,6,148,Domingo Bryant,DB,1988,0,0,0,5,27,,,,,,,,,,,,7,,Texas A&M
1986,7,175,Rodney Carter,RB,1989,0,0,0,10,40,3,4,71,0,0,52,244,4,86,810,8,,,Purdue
1986,8,207,Cap Boso,TE,1991,0,0,0,9,55,,,,,,,,,54,591,4,,,Illinois
1986,9,234,Anthony Henton,LB,1988,0,0,0,4,32,,,,,,,,,,,,,,
1986,10,260,Warren Seitz,TE,1987,0,0,0,1,18,,,,,,3,2,0,,,,,,Missouri
1986,11,287,Larry Station,LB,1986,0,0,0,0,6,,,,,,,,,,,,,,Iowa
1986,12,314,Mike Williams,LB,,0,0,0,,,,,,,,,,,,,,,,Tulsa
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1985,1,20,Darryl Sims,DE,1988,0,0,0,8,58,,,,,,,,,,,,,3.0,Wisconsin
1985,2,47,Mark Behning,T,1986,0,0,0,1,16,,,,,,,,,,,,,,Nebraska
1985,3,74,Liffort Hobley,DB,1993,0,0,1,15,84,,,,,,,,,,,,5,6.0,LSU
1985,4,101,Dan Turk,C,1999,0,0,2,21,218,,,,,,,,,,,,,,Wisconsin
1985,5,136,Cam Jacobs,LB,1987,0,0,0,0,3,,,,,,,,,,,,,,Kentucky
1985,6,160,Gregg Carr,LB,1988,0,0,0,8,57,,,,,,,,,,,,1,7.5,Auburn
1985,7,187,Alan Andrews,TE,,0,0,0,,,,,,,,,,,,,,,,Rutgers
1985,8,214,Harry Newsome,P,1993,0,0,9,0,140,1,3,12,1,0,8,6,0,,,,,,Wake Forest
1985,9,241,Fred Small,LB,1985,0,0,0,1,16,,,,,,,,,,,,,,Washington
1985,9,242,Andre Harris,DB,,0,0,0,,,,,,,,,,,,,,,,Minnesota
1985,10,268,Oliver White,TE,,0,0,0,,,,,,,,,,,,,,,,Kentucky
1985,11,300,Terry Matichak,DB,,0,0,0,,,,,,,,,,,,,,,,Missouri
1985,12,327,Jeff Sanchez,DB,,0,0,0,,,,,,,,,,,,,,,,Georgia
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1984,1,23,Louis Lipps,WR,1992,0,2,7,56,110,1,2,13,1,1,29,388,4,359,6019,39,,,Southern Miss
1984,2,52,Chris Kolodziejski,TE,1984,0,0,0,1,7,,,,,,,,,5,59,0,,,Wyoming
1984,4,108,Weegie Thompson,WR,1989,0,0,1,12,92,,,,,,,,,79,1377,11,,,Florida St.
1984,4,111,Terry Long,G,1991,0,0,6,31,105,,,,,,,,,,,,,,East Carolina
1984,5,135,Van Hughes,DE,1987,0,0,0,0,8,,,,,,,,,,,,,,Texas St.
1984,6,164,Chris D. Brown,DB,1985,0,0,0,3,22,,,,,,,,,,,,1,,Notre Dame
1984,7,191,Scott Campbell,QB,1990,0,0,1,8,45,224,454,2983,19,25,43,170,2,,,,,,Purdue
1984,8,220,Randy R. Rasmussen,C,1988,0,0,0,3,43,,,,,,,,,,,,,,Minnesota
1984,9,247,Rich Erenberg,RB,1986,0,0,1,12,46,,,,,,174,642,3,98,901,7,,,Colgate
1984,10,276,Kirk McJunkin,T,,0,0,0,,,,,,,,,,,,,,,,Texas
1984,11,303,Elton Veals,RB,1984,0,0,0,1,15,,,,,,31,87,0,,,,,,Tulane
1984,12,332,Scoop Gillespie,RB,1984,0,0,0,0,14,,,,,,7,18,0,1,12,0,,,William Jewell
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1983,1,21,Gabe Rivera,NT,1983,0,0,0,1,6,,,,,,,,,,,,,2.0,Texas Tech
1983,2,52,Wayne Capers,WR,1986,0,0,1,9,47,,,,,,5,26,1,51,822,5,,,Kansas
1983,3,79,Todd Seabaugh,LB,1984,0,0,0,1,16,,,,,,,,,,,,,,San Diego St.
1983,4,106,Bo Metcalf,DB,1984,0,0,0,0,1,,,,,,,,,,,,,,Baylor
1983,5,133,Paul Skansi,WR,1991,0,0,0,17,115,,,,,,,,,166,1950,10,,,Washington
1983,5,140,Gregg Garrity,WR,1989,0,0,0,12,79,,,,,,,,,82,1329,6,,,Penn St.
1983,6,164,Eric T. Williams,DB,1987,0,0,3,21,50,,,,,,,,,,,,10,2.0,North Carolina St.
1983,7,191,Mark Kirchner,G,1986,0,0,0,5,32,,,,,,,,,,,,,,Baylor
1983,8,199,Henry Odom,RB,1983,0,0,0,0,16,,,,,,2,7,0,,,,,,South Carolina St.
1983,8,218,Craig Dunaway,TE,1983,0,0,0,1,11,,,,,,,,,,,,,,Michigan
1983,9,244,Blake Wingle,G,1987,0,0,1,6,39,,,,,,,,,,,,,,UCLA
1983,10,275,Roosevelt Straughter,DB,,0,0,0,,,,,,,,,,,,,,,,La-Monroe
1983,11,302,Mark Raugh,TE,,0,0,0,,,,,,,,,,,,,,,,West Virginia
1983,12,330,Roger Wiley,RB,,0,0,0,,,,,,,,,,,,,,,,Sam Houston St.
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1982,1,12,Walter Abercrombie,RB,1988,0,0,4,33,84,,,,,,847,3357,22,139,1351,7,,,Baylor
1982,2,43,John Meyer,T,,0,0,0,,,,,,,,,,,,,,,,Arizona St.
1982,3,70,Mike Merriweather,LB,1993,0,3,9,73,149,,,,,,,,,,,,18,41.0,Pacific
1982,4,97,Rick Woods,DB,1987,0,0,1,18,71,,,,,,,,,,,,13,1.0,Boise St.
1982,5,124,Ken Dallafior,G,1992,0,0,4,21,87,,,,,,,,,,,,,,Minnesota
1982,6,155,Mike Perko,NT,1982,0,0,0,3,9,,,,,,,,,,,,,1.0,Utah St.
1982,6,167,Craig Bingham,LB,1987,0,0,0,6,40,,,,,,,,,,,,,,Syracuse
1982,7,172,Edmund Nelson,DE,1988,0,0,2,24,84,,,,,,,,,,,,,16.0,Auburn
1982,7,182,Emil Boures,T,1985,0,0,0,8,35,,,,,,,,,,,,,,Pittsburgh
1982,8,209,John Goodson,P,1982,0,0,1,0,9,,,,,,,,,,,,,,Texas
1982,9,236,Mike Hirn,TE,,0,0,0,,,,,,,,,,,,,,,,Central Michigan
1982,10,267,Sal Sunseri,LB,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh
1982,11,293,Mikal Abdul-Saboor,G,,0,0,0,,,,,,,,,,,,,,,,Morgan St.
1982,12,320,Al Hughes,DE,,0,0,0,,,,,,,,,,,,,,,,West. Michigan
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1981,1,17,Keith Gary,DE,1988,0,0,3,21,86,,,,,,,,,,,,,25.0,Oklahoma
1981,2,44,Anthony Washington,DB,1984,0,0,0,7,57,,,,,,,,,,,,8,,Fresno St.
1981,3,73,Rick Donnalley,C,1987,0,0,2,18,71,,,,,,,,,,,,,,North Carolina
1981,4,100,Robbie Martin,WR,1986,0,0,0,4,72,,,,,,2,37,0,13,196,0,,,Cal Poly-San Luis Obispo
1981,5,127,Ricky Martin,WR,,0,0,0,,,,,,,,,,,,,,,,New Mexico
1981,6,156,Bryan Hinkle,LB,1993,0,0,8,57,163,,,,,,,,,,,,15,22.5,Oregon
1981,7,183,David Little,LB,1992,0,1,9,63,179,,,,,,,,,,,,10,9.0,Florida
1981,8,209,Frank Wilson,TE,1982,0,0,0,0,1,,,,,,,,,,,,,,Rice
1981,9,239,James D. Hunter,NT,1982,0,0,0,1,9,,,,,,,,,,,,,1.0,USC
1981,10,265,Mike Mayock,DB,1983,0,0,0,0,9,,,,,,,,,,,,,,Boston Col.
1981,11,292,Rick Trocano,QB,1982,0,0,0,0,8,,,,,,,,,,,,,,Pittsburgh
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1980,1,28,Mark Malone,QB,1989,0,0,5,27,73,839,1648,10175,60,81,159,628,18,1,90,1,,,Arizona St.
1980,2,35,Bob Kohrs,DE,1985,0,0,0,8,55,,,,,,,,,,,,,3.5,Arizona St.
1980,2,56,John Goodman,DE,1985,0,0,4,26,64,,,,,,,,,,,,,7.0,Oklahoma
1980,3,83,Ray Sydnor,TE,,0,0,0,,,,,,,,,,,,,,,,Wisconsin
1980,4,110,Bill Hurley,DB,1983,0,0,0,6,23,,,,,,,,,1,39,1,1,,Syracuse
1980,5,138,Craig Wolfley,G,1991,0,0,8,40,153,,,,,,,,,,,,,,Syracuse
1980,6,165,Tunch Ilkin,T,1993,0,2,10,60,177,,,,,,,,,,,,,,Indiana St.
1980,7,193,Nate Johnson,WR,1980,0,0,0,0,16,,,,,,,,,,,,,,Hillsdale
1980,8,221,Ted Walton,DB,,0,0,0,,,,,,,,,,,,,,,,Connecticut
1980,9,249,Ron McCall,WR,,0,0,0,,,,,,,,,,,,,,,,Ark-Pine Bluff
1980,10,250,Woodrow Wilson,DB,,0,0,0,,,,,,,,,,,,,,,,North Carolina St.
1980,10,277,Ken Fritz,G,,0,0,0,,,,,,,,,,,,,,,,Ohio St.
1980,11,305,Frank Pollard,RB,1988,0,0,4,33,111,,,,,,953,3989,20,104,872,0,,,Baylor
1980,12,306,Charles Vaclavik,DB,,0,0,0,,,,,,,,,,,,,,,,Texas
1980,12,333,Tyrone McGriff,G,1982,0,0,1,7,36,,,,,,,,,,,,,,Florida A&M
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1979,1,28,Greg Hawthorne,RB,1987,0,0,1,14,105,,,,,,137,527,7,92,1112,4,,,Baylor
1979,2,56,Zack Valentine,LB,1982,0,0,0,5,56,,,,,,,,,,,,,,East Carolina
1979,4,86,Russell Davis,RB,1983,0,0,0,4,42,,,,,,104,474,2,5,45,0,,,Michigan
1979,4,110,Calvin Sweeney,WR,1987,0,0,2,16,102,,,,,,1,-2,0,113,1775,7,,,USC
1979,5,137,Dwaine Board,DE,1988,0,0,6,49,121,,,,,,,,,,,,,45.0,North Carolina A&T
1979,6,157,Bill Murrell,TE,1979,0,0,0,1,12,,,,,,,,,2,20,0,,,Winston-Salem St.
1979,6,161,Dwayne Woodruff,DB,1990,0,0,8,48,157,,,,,,,,,,,,37,2.0,Louisville
1979,6,165,Matt Bahr,K,1995,0,0,16,0,235,,,,,,1,-8,0,,,,,,Penn St.
1979,7,192,Bruce Kimball,G,1984,0,0,0,3,25,,,,,,,,,,,,,,Massachusetts
1979,8,220,Tom Graves,LB,1979,0,0,0,1,11,,,,,,,,,,,,,,Michigan St.
1979,9,248,Richard Kirk,DE,,0,0,0,,,,,,,,,,,,,,,,Denison
1979,10,275,Tod Thompson,TE,,0,0,0,,,,,,,,,,,,,,,,BYU
1979,11,303,Charlie Moore,C,,0,0,0,,,,,,,,,,,,,,,,Wichita St.
1979,12,322,Ed Smith,LB,1981,0,0,0,4,32,,,,,,,,,,,,2,,Vanderbilt
1979,12,330,Mike Almond,WR,,0,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1978,1,22,Ron Johnson,DB,1984,0,0,4,31,91,,,,,,,,,,,,13,,East. Michigan
1978,2,49,Willie Fry,DE,,0,0,0,,,,,,,,,,,,,,,,Notre Dame
1978,3,76,Craig Colquitt,P,1987,0,0,6,0,97,,,,,,3,25,0,,,,,,Tennessee
1978,4,101,Larry Anderson,DB,1984,0,0,2,12,82,,,,,,,,,,,,2,,Louisiana Tech
1978,6,160,Randy Reutershan,WR,1978,0,0,0,0,11,,,,,,,,,,,,,,Pittsburgh
1978,7,187,Mark Dufresne,TE,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1978,8,208,Rick Moser,RB,1982,0,0,0,1,49,,,,,,54,190,1,3,10,1,,,Rhode Island
1978,8,214,Andre Keys,WR,,0,0,0,,,,,,,,,,,,,,,,Cal Poly-San Luis Obispo
1978,9,241,Lance Reynolds,T,,0,0,0,,,,,,,,,,,,,,,,BYU
1978,10,268,Doug Becker,LB,1978,0,0,0,0,9,,,,,,,,,,,,,,Notre Dame
1978,10,276,Tom Jurich,K,1978,0,0,0,0,1,,,,,,,,,,,,,,Northern Arizona
1978,11,279,Nat Terry,DB,1978,0,0,0,0,10,,,,,,,,,,,,,,Florida St.
1978,11,300,Tom Brzoza,C,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh
1978,12,327,Brad Carr,LB,,0,0,0,,,,,,,,,,,,,,,,Maryland
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1977,1,21,Robin Cole,LB,1988,0,1,8,62,166,,,,,,,,,,,,5,19.5,New Mexico
1977,2,48,Sidney Thornton,RB,1982,0,0,1,14,74,,,,,,356,1512,18,46,515,6,,,
1977,3,60,Tom Beasley,DE,1986,0,0,3,27,105,,,,,,,,,,,,,11.5,Virginia Tech
1977,3,75,Jim Smith,WR,1985,0,0,1,23,79,,,,,,3,26,0,113,2103,25,,,Michigan
1977,4,93,Ted Petersen,T,1987,0,0,2,19,94,,,,,,,,,,,,,,East. Illinois
1977,4,99,Laverne Smith,RB,1977,0,0,0,1,7,,,,,,14,55,0,,,,,,Kansas
1977,4,106,Dan Audick,T,1984,0,0,2,19,76,,,,,,,,,,,,,,Hawaii
1977,5,121,Cliff Stoudt,QB,1989,0,0,1,16,66,359,684,4506,23,43,122,661,4,,,,,,Youngstown St.
1977,5,125,Steve Courson,G,1985,0,0,6,30,103,,,,,,,,,,,,,,South Carolina
1977,5,132,Dirt Winston,LB,1986,0,0,4,44,142,,,,,,,,,,,,13,2.0,Arkansas
1977,6,159,Paul Harris,LB,1978,0,0,0,5,20,,,,,,,,,,,,,,Alabama
1977,7,186,Randy Frisch,DT,,0,0,0,,,,,,,,,,,,,,,,Missouri
1977,8,217,Phil August,WR,,0,0,0,,,,,,,,,,,,,,,,Miami (FL)
1977,9,244,Roosevelt Kelly,TE,,0,0,0,,,,,,,,,,,,,,,,East. Kentucky
1977,10,253,Alvin Cowans,DB,,0,0,0,,,,,,,,,,,,,,,,Florida
1977,10,271,Dave LaCrosse,LB,1977,0,0,0,2,14,,,,,,,,,,,,,,Wake Forest
1977,11,298,Lou West,DB,,0,0,0,,,,,,,,,,,,,,,,Cincinnati
1977,12,310,Jimmy Stephens,TE,,0,0,0,,,,,,,,,,,,,,,,Florida
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1976,1,28,Bennie Cunningham,TE,1985,0,0,6,41,118,,,,,,,,,202,2879,20,,,Clemson
1976,2,37,Ray Pinney,T,1987,0,0,7,40,125,,,,,,,,,2,4,2,,,Washington
1976,2,47,Mike Kruczek,QB,1980,0,0,0,7,36,93,154,1185,0,8,37,138,2,,,,,,Boston Col.
1976,2,56,James Files,C,,0,0,0,,,,,,,,,,,,,,,,McNeese St.
1976,3,70,Ron Coder,G,1980,0,0,1,14,53,,,,,,,,,,,,,,Penn St.
1976,3,88,Ernest Pough,WR,1978,0,0,0,3,40,,,,,,5,41,0,10,166,1,,,Texas Southern
1976,4,112,Wonder Monds,DB,1978,0,0,0,1,16,,,,,,,,,,,,,,Nebraska
1976,4,120,Theo Bell,WR,1985,0,0,1,21,127,,,,,,2,12,0,136,2375,8,,,Arizona
1976,5,152,Rodney Norton,LB,,0,0,0,,,,,,,,,,,,,,,,Rice
1976,6,159,Gary Dunn,NT,1987,0,0,8,50,146,,,,,,,,,,,,,18.0,Miami (FL)
1976,6,182,Jack Deloplaine,RB,1979,0,0,0,1,40,,,,,,37,165,2,3,16,0,,,Salem
1976,7,209,Barry Burton,TE,,0,0,0,,,,,,,,,,,,,,,,Vanderbilt
1976,8,237,Ed McAleney,DE,1976,0,0,0,0,2,,,,,,,,,,,,,,Massachusetts
1976,9,265,Wentford Gaines,DB,1980,0,0,0,5,36,,,,,,,,,,,,2,,Cincinnati
1976,10,291,Gary Campbell,LB,1983,0,0,5,44,93,,,,,,,,,,,,4,2.0,Colorado
1976,11,319,Rolland Fuchs,RB,,0,0,0,,,,,,,,,,,,,,,,Arkansas
1976,12,347,Bill Carroll,WR,,0,0,0,,,,,,,,,,,,,,,,Texas A&M-Commerce
1976,13,375,Larry Kain,TE,,0,0,0,,,,,,,,,,,,,,,,Ohio St.
1976,14,403,Wayne Fields,DB,,0,0,0,,,,,,,,,,,,,,,,Florida
1976,15,431,Mel Davis,DE,,0,0,0,,,,,,,,,,,,,,,,North Texas
1976,16,459,Randy Butts,RB,,0,0,0,,,,,,,,,,,,,,,,Kearney St.
1976,17,487,Kelvin Kirk,WR,,0,0,0,,,,,,,,,,,,,,,,Dayton
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1975,1,26,Dave Brown,DB,1989,0,1,14,72,216,,,,,,,,,,,,62,,Michigan
1975,2,51,Bob Barber,DE,1979,0,0,1,13,60,,,,,,,,,,,,,,Grambling St.
1975,3,78,Walter White,TE,1979,0,0,2,31,63,1,2,44,0,1,7,2,0,163,2396,16,,,Maryland
1975,4,104,Harold Evans,LB,,0,0,0,,,,,,,,,,,,,,,,Houston
1975,5,130,Brent Sexton,DB,1977,0,0,0,1,11,,,,,,,,,,,,,,Elon
1975,6,156,Marvin Crenshaw,T,,0,0,0,,,,,,,,,,,,,,,,Nebraska
1975,8,182,Wayne Mattingly,T,,0,0,0,,,,,,,,,,,,,,,,Colorado
1975,8,190,Tom Kropp,LB,,0,0,0,,,,,,,,,,,,,,,,Kearney St.
1975,8,208,Al Humphrey,DE,,0,0,0,,,,,,,,,,,,,,,,Tulsa
