Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1991,1,16,Dan McGwire,QB,1995,0,0,0,2,13,74,148,745,2,6,14,6,0,,,,,,San Diego St.
1991,2,51,Doug Thomas,WR,1993,0,0,0,1,39,,,,,,4,11,0,22,207,0,,,Clemson
1991,3,74,David Daniels,WR,1992,0,0,0,1,29,,,,,,,,,9,137,0,,,Penn St.
1991,4,98,John Kasay,K,2011,0,1,18,0,301,,,,,,,,,,,,,,Georgia
1991,5,128,Harlan Davis,DB,,0,0,0,,,,,,,,,,,,,,,,Tennessee
1991,6,155,Michael Sinclair,DE,2002,0,3,7,57,148,,,,,,,,,,,,,73.5,East. New Mexico
1991,10,266,Erik Ringoen,LB,,0,0,0,,,,,,,,,,,,,,,,Hofstra
1991,11,297,Tony Stewart,RB,,0,0,0,,,,,,,,,,,,,,,,Iowa
1991,12,324,Ike Harris,G,,0,0,0,,,,,,,,,,,,,,,,South Carolina
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1990,1,3,Cortez Kennedy HOF,DT,2000,3,8,9,97,167,,,,,,,,,,,,3,58.0,Miami (FL)
1990,2,29,Terry Wooden,LB,1998,0,0,9,50,120,,,,,,,,,,,,7,10.0,Syracuse
1990,2,34,Robert Blackmon,DB,1998,0,0,8,44,135,,,,,,,,,,,,17,10.5,Baylor
1990,4,89,Chris Warren,RB,2000,0,3,6,63,162,,,,,,1791,7696,52,273,1935,5,,,Ferrum
1990,5,119,Eric Hayes,DT,1993,0,0,0,4,24,,,,,,,,,,,,,,Florida St.
1990,6,146,Ned Bolcar,LB,1991,0,0,0,2,13,,,,,,,,,,,,1,,Notre Dame
1990,7,175,Bob Kula,T,,0,0,0,,,,,,,,,,,,,,,,Michigan St.
1990,8,202,Bill Hitchcock,T,1994,0,0,3,13,51,,,,,,,,,,,,,,Purdue
1990,10,257,Robert Morris,DE,,0,0,0,,,,,,,,,,,,,,,,Valdosta St.
1990,11,286,Daryl Reed,DB,,0,0,0,,,,,,,,,,,,,,,,Oregon
1990,12,312,John Gromos,QB,,0,0,0,,,,,,,,,,,,,,,,Vanderbilt
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
