Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1991,3,61,Keith Traylor,DT,2007,0,0,11,58,229,,,,,,,,,,,,2,20.0,Central Oklahoma
1991,4,89,Derek Russell,WR,1997,0,0,2,22,88,,,,,,1,6,0,172,2401,8,,,Arkansas
1991,5,115,Greg Lewis,RB,1992,0,0,0,5,32,0,1,0,0,0,172,644,8,6,39,0,,,Washington
1991,6,142,Nick Subis,T,1991,0,0,0,1,16,,,,,,,,,,,,,,San Diego St.
1991,8,200,Kenny Walker,DE,1992,0,0,1,9,31,,,,,,,,,,,,,4.5,Nebraska
1991,9,227,Don Gibson,DT,,0,0,0,,,,,,,,,,,,,,,,USC
1991,10,253,Curtis Mayfield,WR,,0,0,0,,,,,,,,,,,,,,,,Oklahoma St.
1991,11,284,Shawn Moore,QB,1992,0,0,0,1,3,17,34,232,0,3,8,39,0,,,,,,Virginia
,,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,
Year,Rnd,Pick,,Pos,To,AP1,PB,St,CarAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ
1990,2,52,Alton Montgomery,DB,1995,0,0,0,6,68,,,,,,,,,,,,3,3.0,Houston
1990,4,82,Jeroy Robinson,LB,1990,0,0,0,0,6,,,,,,,,,,,,,,Texas A&M
1990,5,111,Jeff Davidson,G,1992,0,0,2,12,44,,,,,,,,,,,,,,Ohio St.
1990,5,136,Le-Lo Lang,DB,1993,0,0,0,6,54,,,,,,,,,,,,5,1.0,Washington
1990,6,164,Ronnie Haliburton,TE,1991,0,0,0,2,17,,,,,,,,,,,,,,LSU
1990,7,192,Shannon Sharpe HOF,TE,2003,4,8,12,100,204,,,,,,3,9,0,815,10060,62,,,Savannah St.
1990,8,219,Brad Leggett,C,1991,0,0,0,1,4,,,,,,,,,,,,,,USC
